Datetime,Buy_Count,Sell_Count,Short Position,Long Position,Price,
2023-03-09 14:30:00+00:00,13,15,0,2,12296.79,2
2023-03-09 15:30:00+00:00,13,15,0,2,12273.87,2
2023-03-09 16:30:00+00:00,15,12,3,0,12275.20,-3
2023-03-09 17:30:00+00:00,15,5,10,0,12159.05,-10
2023-03-09 18:30:00+00:00,16,2,14,0,12088.37,-14
2023-03-09 19:30:00+00:00,24,0,24,0,11989.67,-24
2023-03-09 20:30:00+00:00,24,1,23,0,11996.90,-23
2023-03-10 14:30:00+00:00,39,2,37,0,11914.39,-37
2023-03-10 15:30:00+00:00,17,1,16,0,12036.23,-16
2023-03-10 16:30:00+00:00,31,1,30,0,11934.38,-30
2023-03-10 17:30:00+00:00,35,0,35,0,11841.31,-35
2023-03-10 18:30:00+00:00,50,1,49,0,11809.24,-49
2023-03-10 19:30:00+00:00,35,1,34,0,11859.94,-34
2023-03-10 20:30:00+00:00,53,0,53,0,11832.81,-53
2023-03-13 13:30:00+00:00,61,0,61,0,11851.77,-61
2023-03-13 14:30:00+00:00,17,3,14,0,12032.63,-14
2023-03-13 15:30:00+00:00,24,2,22,0,12002.77,-22
2023-03-13 16:30:00+00:00,20,2,18,0,11951.88,-18
2023-03-13 17:30:00+00:00,5,3,2,0,12037.84,-2
2023-03-13 18:30:00+00:00,4,3,1,0,11960.03,-1
2023-03-13 19:30:00+00:00,4,2,2,0,11921.94,-2
2023-03-14 13:30:00+00:00,0,3,0,3,12169.31,3
2023-03-14 14:30:00+00:00,1,3,0,2,12202.44,2
2023-03-14 15:30:00+00:00,0,7,0,7,12178.13,7
2023-03-14 16:30:00+00:00,0,10,0,10,12137.84,10
2023-03-14 17:30:00+00:00,0,13,0,13,12119.06,13
2023-03-14 18:30:00+00:00,0,10,0,10,12070.23,10
2023-03-14 19:30:00+00:00,0,14,0,14,12197.70,14
2023-03-15 13:30:00+00:00,1,7,0,6,12087.37,6
2023-03-15 14:30:00+00:00,9,3,6,0,12113.02,-6
2023-03-15 15:30:00+00:00,7,4,3,0,12090.78,-3
2023-03-15 16:30:00+00:00,4,9,0,5,12151.95,5
2023-03-15 17:30:00+00:00,5,10,0,5,12221.49,5
2023-03-15 18:30:00+00:00,2,18,0,16,12250.29,16
2023-03-15 19:30:00+00:00,3,19,0,16,12252.46,16
2023-03-16 13:30:00+00:00,9,11,0,2,12276.73,2
2023-03-16 14:30:00+00:00,2,16,0,14,12460.99,14
2023-03-16 15:30:00+00:00,2,13,0,11,12502.37,11
2023-03-16 16:30:00+00:00,1,17,0,16,12529.98,16
2023-03-16 17:30:00+00:00,0,20,0,20,12532.37,20
2023-03-16 18:30:00+00:00,0,34,0,34,12592.33,34
2023-03-16 19:30:00+00:00,0,20,0,20,12579.87,20
2023-03-17 13:30:00+00:00,1,37,0,36,12556.08,36
2023-03-17 14:30:00+00:00,2,28,0,26,12476.59,26
2023-03-17 15:30:00+00:00,0,35,0,35,12513.75,35
2023-03-17 16:30:00+00:00,3,35,0,32,12538.38,32
2023-03-17 17:30:00+00:00,3,21,0,18,12483.15,18
2023-03-17 18:30:00+00:00,4,22,0,18,12533.29,18
2023-03-17 19:30:00+00:00,3,22,0,19,12519.60,19
2023-03-20 13:30:00+00:00,1,20,0,19,12480.91,19
2023-03-20 14:30:00+00:00,4,8,0,4,12562.90,4
2023-03-20 15:30:00+00:00,7,4,3,0,12475.44,-3
2023-03-20 16:30:00+00:00,7,5,2,0,12524.50,-2
2023-03-20 17:30:00+00:00,3,4,0,1,12537.69,1
2023-03-20 18:30:00+00:00,5,4,1,0,12532.95,-1
2023-03-20 19:30:00+00:00,4,5,0,1,12561.21,1
2023-03-21 13:30:00+00:00,4,18,0,14,12619.12,14
2023-03-21 14:30:00+00:00,2,28,0,26,12625.10,26
2023-03-21 15:30:00+00:00,2,19,0,17,12636.64,17
2023-03-21 16:30:00+00:00,3,20,0,17,12672.45,17
2023-03-21 17:30:00+00:00,2,33,0,31,12676.19,31
2023-03-21 18:30:00+00:00,1,34,0,33,12727.19,33
2023-03-21 19:30:00+00:00,3,38,0,35,12738.55,35
2023-03-22 13:30:00+00:00,3,31,0,28,12801.15,28
2023-03-22 14:30:00+00:00,3,20,0,17,12786.88,17
2023-03-22 15:30:00+00:00,3,32,0,29,12752.22,29
2023-03-22 16:30:00+00:00,6,25,0,19,12773.43,19
2023-03-22 17:30:00+00:00,5,33,0,28,12852.59,28
2023-03-22 18:30:00+00:00,6,28,0,22,12819.11,22
2023-03-22 19:30:00+00:00,16,0,16,0,12566.28,-16
2023-03-23 13:30:00+00:00,9,4,5,0,12807.94,-5
2023-03-23 14:30:00+00:00,2,7,0,5,12845.41,5
2023-03-23 15:30:00+00:00,4,7,0,3,12855.98,3
2023-03-23 16:30:00+00:00,5,3,2,0,12791.83,-2
2023-03-23 17:30:00+00:00,11,2,9,0,12688.42,-9
2023-03-23 18:30:00+00:00,16,1,15,0,12671.24,-15
2023-03-23 19:30:00+00:00,16,3,13,0,12729.93,-13
2023-03-24 13:30:00+00:00,9,3,6,0,12698.07,-6
2023-03-24 14:30:00+00:00,12,2,10,0,12628.55,-10
2023-03-24 15:30:00+00:00,7,5,2,0,12651.39,-2
2023-03-24 16:30:00+00:00,4,4,0,0,12692.24,0
2023-03-24 17:30:00+00:00,10,4,6,0,12707.88,-6
2023-03-24 18:30:00+00:00,4,5,0,1,12758.00,1
2023-03-24 19:30:00+00:00,1,20,0,19,12768.31,19
2023-03-27 14:30:00+01:00,9,13,0,4,12775.26,4
2023-03-27 15:30:00+01:00,19,6,13,0,12726.00,-13
2023-03-27 16:30:00+01:00,17,5,12,0,12693.56,-12
2023-03-27 17:30:00+01:00,11,15,0,4,12682.30,4
2023-03-27 18:30:00+01:00,6,23,0,17,12710.50,17
2023-03-27 19:30:00+01:00,6,30,0,24,12719.68,24
2023-03-27 20:30:00+01:00,15,20,0,5,12673.24,5
2023-03-28 14:30:00+01:00,19,22,0,3,12582.41,3
2023-03-28 15:30:00+01:00,9,35,0,26,12589.74,26
2023-03-28 16:30:00+01:00,14,19,0,5,12559.96,5
2023-03-28 17:30:00+01:00,13,15,0,2,12566.87,2
2023-03-28 18:30:00+01:00,17,6,11,0,12548.79,-11
2023-03-28 19:30:00+01:00,22,5,17,0,12568.62,-17
2023-03-28 20:30:00+01:00,16,9,7,0,12611.04,-7
2023-03-29 14:30:00+01:00,8,15,0,7,12766.78,7
2023-03-29 15:30:00+01:00,6,16,0,10,12775.63,10
2023-03-29 16:30:00+01:00,3,21,0,18,12800.96,18
2023-03-29 17:30:00+01:00,4,22,0,18,12813.09,18
2023-03-29 18:30:00+01:00,6,17,0,11,12797.73,11
2023-03-29 19:30:00+01:00,4,25,0,21,12857.90,21
2023-03-29 20:30:00+01:00,2,27,0,25,12842.92,25
2023-03-30 14:30:00+01:00,2,57,0,55,12971.94,55
2023-03-30 15:30:00+01:00,2,51,0,49,12958.45,49
2023-03-30 16:30:00+01:00,2,51,0,49,12944.39,49
2023-03-30 17:30:00+01:00,4,47,0,43,12927.91,43
2023-03-30 18:30:00+01:00,3,57,0,54,12942.80,54
2023-03-30 19:30:00+01:00,3,62,0,59,12962.11,59
2023-03-30 20:30:00+01:00,5,55,0,50,12960.50,50
2023-03-31 14:30:00+01:00,2,48,0,46,13029.00,46
2023-03-31 15:30:00+01:00,2,57,0,55,13065.48,55
2023-03-31 16:30:00+01:00,2,57,0,55,13113.30,55
2023-03-31 17:30:00+01:00,2,46,0,44,13101.35,44
2023-03-31 18:30:00+01:00,2,44,0,42,13110.32,42
2023-03-31 19:30:00+01:00,2,53,0,51,13175.10,51
2023-03-31 20:30:00+01:00,3,51,0,48,13176.60,48
2023-04-03 14:30:00+01:00,5,24,0,19,13140.61,19
2023-04-03 15:30:00+01:00,5,19,0,14,13066.83,14
2023-04-03 16:30:00+01:00,6,31,0,25,13072.20,25
2023-04-03 17:30:00+01:00,5,29,0,24,13043.13,24
2023-04-03 18:30:00+01:00,4,25,0,21,13064.55,21
2023-04-03 19:30:00+01:00,4,24,0,20,13124.78,20
2023-04-03 20:30:00+01:00,4,24,0,20,13146.67,20
2023-04-04 14:30:00+01:00,5,15,0,10,13153.46,10
2023-04-04 15:30:00+01:00,11,12,0,1,13117.33,1
2023-04-04 16:30:00+01:00,24,6,18,0,13096.97,-18
2023-04-04 17:30:00+01:00,16,8,8,0,13117.16,-8
2023-04-04 18:30:00+01:00,19,5,14,0,13080.24,-14
2023-04-04 19:30:00+01:00,33,4,29,0,13066.04,-29
2023-04-04 20:30:00+01:00,26,5,21,0,13100.86,-21
2023-04-05 14:30:00+01:00,34,8,26,0,12978.34,-26
2023-04-05 15:30:00+01:00,36,9,27,0,12925.47,-27
2023-04-05 16:30:00+01:00,35,7,28,0,12903.25,-28
2023-04-05 17:30:00+01:00,31,9,22,0,12926.93,-22
2023-04-05 18:30:00+01:00,28,9,19,0,12941.37,-19
2023-04-05 19:30:00+01:00,36,8,28,0,12941.69,-28
2023-04-05 20:30:00+01:00,39,8,31,0,12966.76,-31
2023-04-06 14:30:00+01:00,47,8,39,0,12918.75,-39
2023-04-06 15:30:00+01:00,36,10,26,0,12962.88,-26
2023-04-06 16:30:00+01:00,21,14,7,0,13028.09,-7
2023-04-06 17:30:00+01:00,25,14,11,0,13037.36,-11
2023-04-06 18:30:00+01:00,18,14,4,0,13071.36,-4
2023-04-06 19:30:00+01:00,17,14,3,0,13061.71,-3
2023-04-06 20:30:00+01:00,24,12,12,0,13060.96,-12
2023-04-10 14:30:00+01:00,16,3,13,0,12886.56,-13
2023-04-10 15:30:00+01:00,4,10,0,6,12955.70,6
2023-04-10 16:30:00+01:00,7,9,0,2,12937.36,2
2023-04-10 17:30:00+01:00,2,13,0,11,13023.16,11
2023-04-10 18:30:00+01:00,3,14,0,11,13030.01,11
2023-04-10 19:30:00+01:00,2,12,0,10,13027.27,10
2023-04-10 20:30:00+01:00,1,11,0,10,13046.64,10
2023-04-11 14:30:00+01:00,2,20,0,18,12996.75,18
2023-04-11 15:30:00+01:00,3,18,0,15,12967.42,15
2023-04-11 16:30:00+01:00,7,17,0,10,12977.32,10
2023-04-11 17:30:00+01:00,5,16,0,11,12991.95,11
2023-04-11 18:30:00+01:00,1,16,0,15,13016.24,15
2023-04-11 19:30:00+01:00,3,20,0,17,13013.52,17
2023-04-11 20:30:00+01:00,4,14,0,10,12964.92,10
2023-04-12 14:30:00+01:00,2,39,0,37,13011.02,37
2023-04-12 15:30:00+01:00,4,17,0,13,12919.53,13
2023-04-12 16:30:00+01:00,3,18,0,15,12971.89,15
2023-04-12 17:30:00+01:00,5,13,0,8,12984.29,8
2023-04-12 18:30:00+01:00,8,9,0,1,12913.52,1
2023-04-12 19:30:00+01:00,16,5,11,0,12845.78,-11
2023-04-12 20:30:00+01:00,16,3,13,0,12848.96,-13
2023-04-13 14:30:00+01:00,13,6,7,0,13028.05,-7
2023-04-13 15:30:00+01:00,12,9,3,0,13026.33,-3
2023-04-13 16:30:00+01:00,7,4,3,0,13052.95,-3
2023-04-13 17:30:00+01:00,4,3,1,0,13060.56,-1
2023-04-13 18:30:00+01:00,4,6,0,2,13100.99,2
2023-04-13 19:30:00+01:00,5,6,0,1,13116.47,1
2023-04-13 20:30:00+01:00,4,8,0,4,13108.26,4
2023-04-14 14:30:00+01:00,5,2,3,0,13043.67,-3
2023-04-14 15:30:00+01:00,4,10,0,6,13036.99,6
2023-04-14 16:30:00+01:00,8,6,2,0,13008.91,-2
2023-04-14 17:30:00+01:00,9,3,6,0,12986.43,-6
2023-04-14 18:30:00+01:00,1,10,0,9,13053.13,9
2023-04-14 19:30:00+01:00,2,23,0,21,13057.92,21
2023-04-14 20:30:00+01:00,1,26,0,25,13080.94,25
2023-04-17 14:30:00+01:00,6,18,0,12,13055.51,12
2023-04-17 15:30:00+01:00,8,12,0,4,13021.96,4
2023-04-17 16:30:00+01:00,12,9,3,0,12995.91,-3
2023-04-17 17:30:00+01:00,10,9,1,0,13021.15,-1
2023-04-17 18:30:00+01:00,11,7,4,0,13008.22,-4
2023-04-17 19:30:00+01:00,11,9,2,0,13075.08,-2
2023-04-17 20:30:00+01:00,8,9,0,1,13086.82,1
2023-04-18 14:30:00+01:00,5,17,0,12,13079.94,12
2023-04-18 15:30:00+01:00,6,22,0,16,13087.85,16
2023-04-18 16:30:00+01:00,5,25,0,20,13100.67,20
2023-04-18 17:30:00+01:00,7,26,0,19,13073.85,19
2023-04-18 18:30:00+01:00,7,22,0,15,13090.60,15
2023-04-18 19:30:00+01:00,7,22,0,15,13076.64,15
2023-04-18 20:30:00+01:00,8,19,0,11,13093.83,11
2023-04-19 14:30:00+01:00,14,5,9,0,13020.85,-9
2023-04-19 15:30:00+01:00,11,7,4,0,13052.63,-4
2023-04-19 16:30:00+01:00,5,14,0,9,13094.48,9
2023-04-19 17:30:00+01:00,8,13,0,5,13111.60,5
2023-04-19 18:30:00+01:00,8,13,0,5,13107.88,5
2023-04-19 19:30:00+01:00,15,12,3,0,13106.78,-3
2023-04-19 20:30:00+01:00,19,10,9,0,13088.61,-9
2023-04-20 14:30:00+01:00,19,10,9,0,13042.89,-9
2023-04-20 15:30:00+01:00,20,14,6,0,13033.58,-6
2023-04-20 16:30:00+01:00,22,16,6,0,13055.88,-6
2023-04-20 17:30:00+01:00,11,26,0,15,13101.40,15
2023-04-20 18:30:00+01:00,18,10,8,0,13018.42,-8
2023-04-20 19:30:00+01:00,25,2,23,0,12936.39,-23
2023-04-20 20:30:00+01:00,17,2,15,0,12984.91,-15
2023-04-21 14:30:00+01:00,15,8,7,0,12974.22,-7
2023-04-21 15:30:00+01:00,13,6,7,0,12977.83,-7
2023-04-21 16:30:00+01:00,18,4,14,0,12980.77,-14
2023-04-21 17:30:00+01:00,24,3,21,0,12983.52,-21
2023-04-21 18:30:00+01:00,12,6,6,0,13017.44,-6
2023-04-21 19:30:00+01:00,17,6,11,0,12986.63,-11
2023-04-21 20:30:00+01:00,9,4,5,0,13001.72,-5
2023-04-24 14:30:00+01:00,6,7,0,1,13003.14,1
2023-04-24 15:30:00+01:00,13,2,11,0,12911.86,-11
2023-04-24 16:30:00+01:00,15,2,13,0,12916.24,-13
2023-04-24 17:30:00+01:00,18,1,17,0,12932.53,-17
2023-04-24 18:30:00+01:00,9,2,7,0,12963.42,-7
2023-04-24 19:30:00+01:00,6,12,0,6,12963.50,6
2023-04-24 20:30:00+01:00,7,10,0,3,12968.51,3
2023-04-25 14:30:00+01:00,24,9,15,0,12863.75,-15
2023-04-25 15:30:00+01:00,27,9,18,0,12869.83,-18
2023-04-25 16:30:00+01:00,34,8,26,0,12827.64,-26
2023-04-25 17:30:00+01:00,36,7,29,0,12800.57,-29
2023-04-25 18:30:00+01:00,45,3,42,0,12774.42,-42
2023-04-25 19:30:00+01:00,44,4,40,0,12760.92,-40
2023-04-25 20:30:00+01:00,53,4,49,0,12726.66,-49
2023-04-26 14:30:00+01:00,54,2,52,0,12838.96,-52
2023-04-26 15:30:00+01:00,39,6,33,0,12894.68,-33
2023-04-26 16:30:00+01:00,38,5,33,0,12911.33,-33
2023-04-26 17:30:00+01:00,42,5,37,0,12869.28,-37
2023-04-26 18:30:00+01:00,52,5,47,0,12841.88,-47
2023-04-26 19:30:00+01:00,55,3,52,0,12809.49,-52
2023-04-26 20:30:00+01:00,57,0,57,0,12806.90,-57
2023-04-27 14:30:00+01:00,31,8,23,0,13001.77,-23
2023-04-27 15:30:00+01:00,27,10,17,0,13061.05,-17
2023-04-27 16:30:00+01:00,21,16,5,0,13078.26,-5
2023-04-27 17:30:00+01:00,18,20,0,2,13108.70,2
2023-04-27 18:30:00+01:00,14,24,0,10,13142.67,10
2023-04-27 19:30:00+01:00,11,30,0,19,13163.93,19
2023-04-27 20:30:00+01:00,10,33,0,23,13157.57,23
2023-04-28 14:30:00+01:00,5,41,0,36,13213.81,36
2023-04-28 15:30:00+01:00,12,31,0,19,13137.92,19
2023-04-28 16:30:00+01:00,8,35,0,27,13179.11,27
2023-04-28 17:30:00+01:00,7,47,0,40,13209.43,40
2023-04-28 18:30:00+01:00,6,50,0,44,13201.05,44
2023-04-28 19:30:00+01:00,4,56,0,52,13210.81,52
2023-04-28 20:30:00+01:00,2,59,0,57,13245.65,57
2023-05-01 14:30:00+01:00,5,49,0,44,13213.74,44
2023-05-01 15:30:00+01:00,5,47,0,42,13195.75,42
2023-05-01 16:30:00+01:00,7,44,0,37,13246.24,37
2023-05-01 17:30:00+01:00,9,44,0,35,13267.38,35
2023-05-01 18:30:00+01:00,10,35,0,25,13251.00,25
2023-05-01 19:30:00+01:00,9,26,0,17,13231.96,17
2023-05-01 20:30:00+01:00,7,30,0,23,13230.33,23
2023-05-02 14:30:00+01:00,19,8,11,0,13138.15,-11
2023-05-02 15:30:00+01:00,20,8,12,0,13063.61,-12
2023-05-02 16:30:00+01:00,23,6,17,0,13083.49,-17
2023-05-02 17:30:00+01:00,25,6,19,0,13117.74,-19
2023-05-02 18:30:00+01:00,25,5,20,0,13107.34,-20
2023-05-02 19:30:00+01:00,22,8,14,0,13130.16,-14
2023-05-02 20:30:00+01:00,31,6,25,0,13111.81,-25
2023-05-03 14:30:00+01:00,19,8,11,0,13125.42,-11
2023-05-03 15:30:00+01:00,15,6,9,0,13116.93,-9
2023-05-03 16:30:00+01:00,19,5,14,0,13141.86,-14
2023-05-03 17:30:00+01:00,17,5,12,0,13157.84,-12
2023-05-03 18:30:00+01:00,11,7,4,0,13194.24,-4
2023-05-03 19:30:00+01:00,17,5,12,0,13060.18,-12
2023-05-03 20:30:00+01:00,22,5,17,0,13034.77,-17
2023-05-04 14:30:00+01:00,15,5,10,0,12947.10,-10
2023-05-04 15:30:00+01:00,8,11,0,3,13005.21,3
2023-05-04 16:30:00+01:00,7,9,0,2,13008.53,2
2023-05-04 17:30:00+01:00,9,7,2,0,13041.79,-2
2023-05-04 18:30:00+01:00,7,7,0,0,12998.52,0
2023-05-04 19:30:00+01:00,12,7,5,0,12997.42,-5
2023-05-04 20:30:00+01:00,11,4,7,0,12978.26,-7
2023-05-05 14:30:00+01:00,9,12,0,3,13167.98,3
2023-05-05 15:30:00+01:00,7,11,0,4,13205.38,4
2023-05-05 16:30:00+01:00,7,13,0,6,13182.88,6
2023-05-05 17:30:00+01:00,7,11,0,4,13220.37,4
2023-05-05 18:30:00+01:00,9,10,0,1,13254.63,1
2023-05-05 19:30:00+01:00,3,29,0,26,13274.72,26
2023-05-05 20:30:00+01:00,3,32,0,29,13256.83,29
2023-05-08 14:30:00+01:00,4,33,0,29,13211.32,29
2023-05-08 15:30:00+01:00,5,32,0,27,13227.28,27
2023-05-08 16:30:00+01:00,5,33,0,28,13253.35,28
2023-05-08 17:30:00+01:00,5,30,0,25,13276.33,25
2023-05-08 18:30:00+01:00,5,37,0,32,13276.41,32
2023-05-08 19:30:00+01:00,5,37,0,32,13280.90,32
2023-05-08 20:30:00+01:00,3,42,0,39,13288.95,39
2023-05-09 14:30:00+01:00,8,17,0,9,13221.59,9
2023-05-09 15:30:00+01:00,8,16,0,8,13214.01,8
2023-05-09 16:30:00+01:00,9,14,0,5,13201.13,5
2023-05-09 17:30:00+01:00,13,16,0,3,13219.50,3
2023-05-09 18:30:00+01:00,11,10,1,0,13223.50,-1
2023-05-09 19:30:00+01:00,23,8,15,0,13201.02,-15
2023-05-09 20:30:00+01:00,18,11,7,0,13200.45,-7
2023-05-10 14:30:00+01:00,4,18,0,14,13336.09,14
2023-05-10 15:30:00+01:00,6,17,0,11,13305.00,11
2023-05-10 16:30:00+01:00,7,12,0,5,13296.31,5
2023-05-10 17:30:00+01:00,15,7,8,0,13215.57,-8
2023-05-10 18:30:00+01:00,6,11,0,5,13288.52,5
2023-05-10 19:30:00+01:00,3,13,0,10,13369.78,10
2023-05-10 20:30:00+01:00,5,12,0,7,13346.73,7
2023-05-11 14:30:00+01:00,5,9,0,4,13346.45,4
2023-05-11 15:30:00+01:00,7,9,0,2,13376.51,2
2023-05-11 16:30:00+01:00,7,9,0,2,13383.41,2
2023-05-11 17:30:00+01:00,7,8,0,1,13374.73,1
2023-05-11 18:30:00+01:00,7,11,0,4,13379.71,4
2023-05-11 19:30:00+01:00,5,10,0,5,13399.10,5
2023-05-11 20:30:00+01:00,4,12,0,8,13387.25,8
2023-05-12 14:30:00+01:00,11,6,5,0,13350.27,-5
2023-05-12 15:30:00+01:00,10,4,6,0,13321.40,-6
2023-05-12 16:30:00+01:00,16,7,9,0,13297.32,-9
2023-05-12 17:30:00+01:00,9,10,0,1,13297.24,1
2023-05-12 18:30:00+01:00,15,5,10,0,13270.59,-10
2023-05-12 19:30:00+01:00,24,4,20,0,13301.54,-20
2023-05-12 20:30:00+01:00,11,7,4,0,13338.52,-4
2023-05-15 14:30:00+01:00,7,6,1,0,13310.47,-1
2023-05-15 15:30:00+01:00,6,17,0,11,13373.12,11
2023-05-15 16:30:00+01:00,5,19,0,14,13380.34,14
2023-05-15 17:30:00+01:00,2,28,0,26,13396.12,26
2023-05-15 18:30:00+01:00,3,25,0,22,13395.25,22
2023-05-15 19:30:00+01:00,4,24,0,20,13404.45,20
2023-05-15 20:30:00+01:00,6,26,0,20,13414.98,20
2023-05-16 14:30:00+01:00,12,24,0,12,13448.83,12
2023-05-16 15:30:00+01:00,12,34,0,22,13481.47,22
2023-05-16 16:30:00+01:00,12,30,0,18,13485.46,18
2023-05-16 17:30:00+01:00,10,28,0,18,13473.93,18
2023-05-16 18:30:00+01:00,10,33,0,23,13468.66,23
2023-05-16 19:30:00+01:00,11,29,0,18,13483.47,18
2023-05-16 20:30:00+01:00,18,16,2,0,13426.88,-2
2023-05-17 14:30:00+01:00,20,13,7,0,13458.09,-7
2023-05-17 15:30:00+01:00,20,16,4,0,13478.38,-4
2023-05-17 16:30:00+01:00,15,16,0,1,13494.83,1
2023-05-17 17:30:00+01:00,10,20,0,10,13584.09,10
2023-05-17 18:30:00+01:00,10,18,0,8,13594.06,8
2023-05-17 19:30:00+01:00,12,17,0,5,13579.71,5
2023-05-17 20:30:00+01:00,12,16,0,4,13588.32,4
2023-05-18 14:30:00+01:00,9,38,0,29,13718.98,29
2023-05-18 15:30:00+01:00,8,36,0,28,13766.82,28
2023-05-18 16:30:00+01:00,12,29,0,17,13729.83,17
2023-05-18 17:30:00+01:00,13,36,0,23,13746.99,23
2023-05-18 18:30:00+01:00,11,36,0,25,13734.17,25
2023-05-18 19:30:00+01:00,11,40,0,29,13791.18,29
2023-05-18 20:30:00+01:00,6,51,0,45,13836.04,45
2023-05-19 14:30:00+01:00,3,47,0,44,13842.55,44
2023-05-19 15:30:00+01:00,3,37,0,34,13805.42,34
2023-05-19 16:30:00+01:00,4,32,0,28,13795.94,28
2023-05-19 17:30:00+01:00,4,22,0,18,13813.64,18
2023-05-19 18:30:00+01:00,4,27,0,23,13775.82,23
2023-05-19 19:30:00+01:00,5,27,0,22,13785.21,22
2023-05-19 20:30:00+01:00,4,27,0,23,13804.10,23
2023-05-22 14:30:00+01:00,3,20,0,17,13852.71,17
2023-05-22 15:30:00+01:00,7,19,0,12,13860.69,12
2023-05-22 16:30:00+01:00,7,24,0,17,13832.16,17
2023-05-22 17:30:00+01:00,6,26,0,20,13852.99,20
2023-05-22 18:30:00+01:00,5,30,0,25,13867.92,25
2023-05-22 19:30:00+01:00,12,22,0,10,13851.56,10
2023-05-22 20:30:00+01:00,15,14,1,0,13850.24,-1
2023-05-23 14:30:00+01:00,26,8,18,0,13806.13,-18
2023-05-23 15:30:00+01:00,20,17,3,0,13817.54,-3
2023-05-23 16:30:00+01:00,23,13,10,0,13784.42,-10
2023-05-23 17:30:00+01:00,26,5,21,0,13738.38,-21
2023-05-23 18:30:00+01:00,27,6,21,0,13682.41,-21
2023-05-23 19:30:00+01:00,28,5,23,0,13688.61,-23
2023-05-23 20:30:00+01:00,33,3,30,0,13675.44,-30
2023-05-24 14:30:00+01:00,56,1,55,0,13545.92,-55
2023-05-24 15:30:00+01:00,49,2,47,0,13569.15,-47
2023-05-24 16:30:00+01:00,52,2,50,0,13536.06,-50
2023-05-24 17:30:00+01:00,53,1,52,0,13556.89,-52
2023-05-24 18:30:00+01:00,55,1,54,0,13562.23,-54
2023-05-24 19:30:00+01:00,42,1,41,0,13633.20,-41
2023-05-24 20:30:00+01:00,47,3,44,0,13603.65,-44
2023-05-25 14:30:00+01:00,39,4,35,0,13846.47,-35
2023-05-25 15:30:00+01:00,38,6,32,0,13923.56,-32
2023-05-25 16:30:00+01:00,30,6,24,0,13951.91,-24
2023-05-25 17:30:00+01:00,28,14,14,0,13950.61,-14
2023-05-25 18:30:00+01:00,23,18,5,0,13956.50,-5
2023-05-25 19:30:00+01:00,22,17,5,0,13971.29,-5
2023-05-25 20:30:00+01:00,23,16,7,0,13937.11,-7
2023-05-26 14:30:00+01:00,9,46,0,37,14163.96,37
2023-05-26 15:30:00+01:00,12,42,0,30,14206.58,30
2023-05-26 16:30:00+01:00,9,49,0,40,14263.28,40
2023-05-26 17:30:00+01:00,10,46,0,36,14280.06,36
2023-05-26 18:30:00+01:00,8,44,0,36,14284.95,36
2023-05-26 19:30:00+01:00,12,39,0,27,14306.70,27
2023-05-26 20:30:00+01:00,10,40,0,30,14297.17,30
2023-05-30 14:30:00+01:00,7,39,0,32,14388.36,32
2023-05-30 15:30:00+01:00,6,41,0,35,14415.09,35
2023-05-30 16:30:00+01:00,7,38,0,31,14376.00,31
2023-05-30 17:30:00+01:00,7,35,0,28,14350.06,28
2023-05-30 18:30:00+01:00,7,34,0,27,14364.41,27
2023-05-30 19:30:00+01:00,9,36,0,27,14379.23,27
2023-05-30 20:30:00+01:00,3,36,0,33,14354.83,33
2023-05-31 14:30:00+01:00,19,8,11,0,14261.02,-11
2023-05-31 15:30:00+01:00,19,8,11,0,14232.79,-11
2023-05-31 16:30:00+01:00,17,6,11,0,14229.26,-11
2023-05-31 17:30:00+01:00,15,11,4,0,14278.23,-4
2023-05-31 18:30:00+01:00,12,11,1,0,14310.65,-1
2023-05-31 19:30:00+01:00,16,12,4,0,14279.74,-4
2023-05-31 20:30:00+01:00,17,11,6,0,14259.15,-6
2023-06-01 14:30:00+01:00,11,10,1,0,14269.81,-1
2023-06-01 15:30:00+01:00,9,14,0,5,14351.44,5
2023-06-01 16:30:00+01:00,6,20,0,14,14419.63,14
2023-06-01 17:30:00+01:00,6,20,0,14,14419.46,14
2023-06-01 18:30:00+01:00,4,16,0,12,14456.46,12
2023-06-01 19:30:00+01:00,4,16,0,12,14449.60,12
2023-06-01 20:30:00+01:00,6,14,0,8,14439.53,8
2023-06-02 14:30:00+01:00,4,43,0,39,14494.31,39
2023-06-02 15:30:00+01:00,3,48,0,45,14559.18,45
2023-06-02 16:30:00+01:00,4,45,0,41,14540.72,41
2023-06-02 17:30:00+01:00,3,42,0,39,14569.21,39
2023-06-02 18:30:00+01:00,6,35,0,29,14543.09,29
2023-06-02 19:30:00+01:00,4,36,0,32,14546.66,32
2023-06-02 20:30:00+01:00,3,40,0,37,14542.85,37
2023-06-05 14:30:00+01:00,0,36,0,36,14578.71,36
2023-06-05 15:30:00+01:00,2,35,0,33,14645.03,33
2023-06-05 16:30:00+01:00,4,34,0,30,14648.88,30
2023-06-05 17:30:00+01:00,3,28,0,25,14620.75,25
2023-06-05 18:30:00+01:00,10,25,0,15,14585.70,15
2023-06-05 19:30:00+01:00,10,27,0,17,14562.48,17
2023-06-05 20:30:00+01:00,8,28,0,20,14559.39,20
2023-06-06 14:30:00+01:00,9,18,0,9,14542.18,9
2023-06-06 15:30:00+01:00,7,13,0,6,14533.57,6
2023-06-06 16:30:00+01:00,10,16,0,6,14564.70,6
2023-06-06 17:30:00+01:00,14,10,4,0,14542.81,-4
