Datetime,Buy_Count,Sell_Count,B_S,Position
2023-08-24 15:30:00+01:00,6,7,-1,No Signal
2023-08-24 16:30:00+01:00,5,8,-3,No Signal
2023-08-24 17:30:00+01:00,7,6,1,No Signal
2023-08-24 18:30:00+01:00,9,6,3,No Signal
2023-08-24 19:30:00+01:00,13,7,6,No Signal
2023-08-24 20:30:00+01:00,13,4,9,No Signal
2023-08-25 14:30:00+01:00,29,1,28,Short
2023-08-25 15:30:00+01:00,39,1,38,No Signal
2023-08-25 16:30:00+01:00,37,2,35,No Signal
2023-08-25 17:30:00+01:00,41,3,38,No Signal
2023-08-25 18:30:00+01:00,26,3,23,No Signal
2023-08-25 19:30:00+01:00,17,2,15,No Signal
2023-08-25 20:30:00+01:00,17,3,14,No Signal
2023-08-28 14:30:00+01:00,2,8,-6,No Signal
2023-08-28 15:30:00+01:00,1,11,-10,No Signal
2023-08-28 16:30:00+01:00,3,8,-5,No Signal
2023-08-28 17:30:00+01:00,1,15,-14,No Signal
2023-08-28 18:30:00+01:00,1,9,-8,No Signal
2023-08-28 19:30:00+01:00,0,13,-13,No Signal
2023-08-28 20:30:00+01:00,0,35,-35,Long
2023-08-29 14:30:00+01:00,0,49,-49,No Signal
2023-08-29 15:30:00+01:00,0,58,-58,No Signal
2023-08-29 16:30:00+01:00,0,63,-63,No Signal
2023-08-29 17:30:00+01:00,0,66,-66,No Signal
2023-08-29 18:30:00+01:00,1,51,-50,No Signal
2023-08-29 19:30:00+01:00,0,53,-53,No Signal
2023-08-29 20:30:00+01:00,0,59,-59,No Signal
2023-08-30 14:30:00+01:00,2,29,-27,No Signal
2023-08-30 15:30:00+01:00,1,56,-55,No Signal
2023-08-30 16:30:00+01:00,1,61,-60,No Signal
2023-08-30 17:30:00+01:00,1,49,-48,No Signal
2023-08-30 18:30:00+01:00,1,54,-53,No Signal
2023-08-30 19:30:00+01:00,1,54,-53,No Signal
2023-08-30 20:30:00+01:00,2,50,-48,No Signal
2023-08-31 14:30:00+01:00,1,38,-37,No Signal
2023-08-31 15:30:00+01:00,2,32,-30,No Signal
2023-08-31 16:30:00+01:00,4,24,-20,No Signal
2023-08-31 17:30:00+01:00,3,30,-27,No Signal
2023-08-31 18:30:00+01:00,4,30,-26,No Signal
2023-08-31 19:30:00+01:00,11,23,-12,No Signal
2023-08-31 20:30:00+01:00,13,17,-4,No Signal
2023-09-01 14:30:00+01:00,9,31,-22,No Signal
2023-09-01 15:30:00+01:00,11,22,-11,No Signal
2023-09-01 16:30:00+01:00,14,17,-3,No Signal
2023-09-01 17:30:00+01:00,13,17,-4,No Signal
2023-09-01 18:30:00+01:00,12,17,-5,No Signal
2023-09-01 19:30:00+01:00,13,17,-4,No Signal
2023-09-01 20:30:00+01:00,9,19,-10,No Signal
2023-09-05 14:30:00+01:00,16,8,8,No Signal
2023-09-05 15:30:00+01:00,13,11,2,No Signal
2023-09-05 16:30:00+01:00,14,14,0,No Signal
2023-09-05 17:30:00+01:00,16,11,5,No Signal
2023-09-05 18:30:00+01:00,13,13,0,No Signal
2023-09-05 19:30:00+01:00,12,11,1,No Signal
2023-09-05 20:30:00+01:00,13,14,-1,No Signal
2023-09-06 14:30:00+01:00,29,3,26,Short
2023-09-06 15:30:00+01:00,22,4,18,No Signal
2023-09-06 16:30:00+01:00,22,4,18,No Signal
2023-09-06 17:30:00+01:00,23,4,19,No Signal
2023-09-06 18:30:00+01:00,20,5,15,No Signal
2023-09-06 19:30:00+01:00,24,3,21,No Signal
2023-09-06 20:30:00+01:00,21,5,16,No Signal
2023-09-07 14:30:00+01:00,31,2,29,No Signal
2023-09-07 15:30:00+01:00,36,6,30,No Signal
2023-09-07 16:30:00+01:00,24,10,14,No Signal
2023-09-07 17:30:00+01:00,21,10,11,No Signal
2023-09-07 18:30:00+01:00,28,8,20,No Signal
2023-09-07 19:30:00+01:00,21,8,13,No Signal
2023-09-07 20:30:00+01:00,22,6,16,No Signal
2023-09-08 14:30:00+01:00,14,15,-1,No Signal
2023-09-08 15:30:00+01:00,14,14,0,No Signal
2023-09-08 16:30:00+01:00,17,16,1,No Signal
2023-09-08 17:30:00+01:00,17,16,1,No Signal
2023-09-08 18:30:00+01:00,22,11,11,No Signal
2023-09-08 19:30:00+01:00,22,7,15,No Signal
2023-09-08 20:30:00+01:00,21,8,13,No Signal
2023-09-11 14:30:00+01:00,4,26,-22,Long
2023-09-11 15:30:00+01:00,7,21,-14,No Signal
2023-09-11 16:30:00+01:00,16,17,-1,No Signal
2023-09-11 17:30:00+01:00,14,19,-5,No Signal
2023-09-11 18:30:00+01:00,5,24,-19,No Signal
2023-09-11 19:30:00+01:00,7,25,-18,No Signal
2023-09-11 20:30:00+01:00,4,22,-18,No Signal
2023-09-12 14:30:00+01:00,14,15,-1,No Signal
2023-09-12 15:30:00+01:00,19,15,4,No Signal
2023-09-12 16:30:00+01:00,12,15,-3,No Signal
2023-09-12 17:30:00+01:00,4,18,-14,No Signal
2023-09-12 18:30:00+01:00,5,20,-15,No Signal
2023-09-12 19:30:00+01:00,8,14,-6,No Signal
2023-09-12 20:30:00+01:00,9,10,-1,No Signal
2023-09-13 14:30:00+01:00,16,6,10,No Signal
2023-09-13 15:30:00+01:00,13,9,4,No Signal
2023-09-13 16:30:00+01:00,9,6,3,No Signal
2023-09-13 17:30:00+01:00,10,4,6,No Signal
2023-09-13 18:30:00+01:00,19,6,13,No Signal
2023-09-13 19:30:00+01:00,22,4,18,No Signal
2023-09-13 20:30:00+01:00,20,4,16,No Signal
2023-09-14 14:30:00+01:00,14,8,6,No Signal
2023-09-14 15:30:00+01:00,5,18,-13,No Signal
2023-09-14 16:30:00+01:00,7,18,-11,No Signal
2023-09-14 17:30:00+01:00,9,17,-8,No Signal
2023-09-14 18:30:00+01:00,6,17,-11,No Signal
2023-09-14 19:30:00+01:00,4,31,-27,No Signal
2023-09-14 20:30:00+01:00,2,24,-22,No Signal
2023-09-15 14:30:00+01:00,14,17,-3,No Signal
2023-09-15 15:30:00+01:00,26,10,16,No Signal
2023-09-15 16:30:00+01:00,25,11,14,No Signal
2023-09-15 17:30:00+01:00,30,5,25,Short
2023-09-15 18:30:00+01:00,29,5,24,No Signal
2023-09-15 19:30:00+01:00,20,11,9,No Signal
2023-09-15 20:30:00+01:00,20,6,14,No Signal
2023-09-18 14:30:00+01:00,17,2,15,No Signal
2023-09-18 15:30:00+01:00,24,1,23,No Signal
2023-09-18 16:30:00+01:00,21,2,19,No Signal
2023-09-18 17:30:00+01:00,29,1,28,No Signal
2023-09-18 18:30:00+01:00,28,2,26,No Signal
2023-09-18 19:30:00+01:00,40,0,40,No Signal
2023-09-18 20:30:00+01:00,35,0,35,No Signal
2023-09-19 14:30:00+01:00,33,1,32,No Signal
2023-09-19 15:30:00+01:00,25,1,24,No Signal
2023-09-19 16:30:00+01:00,27,1,26,No Signal
2023-09-19 17:30:00+01:00,18,3,15,No Signal
2023-09-19 18:30:00+01:00,18,4,14,No Signal
2023-09-19 19:30:00+01:00,18,4,14,No Signal
2023-09-19 20:30:00+01:00,17,6,11,No Signal
2023-09-20 14:30:00+01:00,15,14,1,No Signal
2023-09-20 15:30:00+01:00,14,12,2,No Signal
2023-09-20 16:30:00+01:00,11,13,-2,No Signal
2023-09-20 17:30:00+01:00,10,11,-1,No Signal
2023-09-20 18:30:00+01:00,12,10,2,No Signal
2023-09-20 19:30:00+01:00,16,7,9,No Signal
2023-09-20 20:30:00+01:00,29,5,24,No Signal
2023-09-21 14:30:00+01:00,30,3,27,No Signal
2023-09-21 15:30:00+01:00,38,4,34,No Signal
2023-09-21 16:30:00+01:00,38,2,36,No Signal
2023-09-21 17:30:00+01:00,37,0,37,No Signal
2023-09-21 18:30:00+01:00,47,1,46,No Signal
2023-09-21 19:30:00+01:00,51,1,50,No Signal
2023-09-21 20:30:00+01:00,63,0,63,No Signal
2023-09-22 14:30:00+01:00,45,0,45,No Signal
2023-09-22 15:30:00+01:00,34,1,33,No Signal
2023-09-22 16:30:00+01:00,39,1,38,No Signal
2023-09-22 17:30:00+01:00,47,0,47,No Signal
2023-09-22 18:30:00+01:00,46,1,45,No Signal
2023-09-22 19:30:00+01:00,30,0,30,No Signal
2023-09-22 20:30:00+01:00,33,1,32,No Signal
2023-09-25 14:30:00+01:00,21,5,16,No Signal
2023-09-25 15:30:00+01:00,13,5,8,No Signal
2023-09-25 16:30:00+01:00,12,7,5,No Signal
2023-09-25 17:30:00+01:00,15,5,10,No Signal
2023-09-25 18:30:00+01:00,12,4,8,No Signal
2023-09-25 19:30:00+01:00,7,7,0,No Signal
2023-09-25 20:30:00+01:00,4,9,-5,No Signal
2023-09-26 14:30:00+01:00,17,4,13,No Signal
2023-09-26 15:30:00+01:00,30,3,27,No Signal
2023-09-26 16:30:00+01:00,26,1,25,No Signal
2023-09-26 17:30:00+01:00,17,2,15,No Signal
2023-09-26 18:30:00+01:00,19,2,17,No Signal
2023-09-26 19:30:00+01:00,38,2,36,No Signal
2023-09-26 20:30:00+01:00,13,4,9,No Signal
2023-09-27 14:30:00+01:00,9,10,-1,No Signal
2023-09-27 15:30:00+01:00,16,11,5,No Signal
2023-09-27 16:30:00+01:00,29,3,26,No Signal
2023-09-27 17:30:00+01:00,31,4,27,No Signal
2023-09-27 18:30:00+01:00,19,4,15,No Signal
2023-09-27 19:30:00+01:00,14,5,9,No Signal
2023-09-27 20:30:00+01:00,17,5,12,No Signal
2023-09-28 14:30:00+01:00,13,8,5,No Signal
2023-09-28 15:30:00+01:00,11,14,-3,No Signal
2023-09-28 16:30:00+01:00,9,24,-15,No Signal
2023-09-28 17:30:00+01:00,7,17,-10,No Signal
2023-09-28 18:30:00+01:00,7,18,-11,No Signal
2023-09-28 19:30:00+01:00,7,32,-25,Long
2023-09-28 20:30:00+01:00,7,15,-8,No Signal
2023-09-29 14:30:00+01:00,4,10,-6,No Signal
2023-09-29 15:30:00+01:00,3,14,-11,No Signal
2023-09-29 16:30:00+01:00,2,33,-31,No Signal
2023-09-29 17:30:00+01:00,1,24,-23,No Signal
2023-09-29 18:30:00+01:00,3,10,-7,No Signal
2023-09-29 19:30:00+01:00,4,7,-3,No Signal
2023-09-29 20:30:00+01:00,3,5,-2,No Signal
2023-10-02 14:30:00+01:00,6,13,-7,No Signal
2023-10-02 15:30:00+01:00,6,13,-7,No Signal
2023-10-02 16:30:00+01:00,23,1,22,Short
2023-10-02 17:30:00+01:00,19,4,15,No Signal
2023-10-02 18:30:00+01:00,20,3,17,No Signal
2023-10-02 19:30:00+01:00,21,1,20,No Signal
2023-10-02 20:30:00+01:00,9,5,4,No Signal
2023-10-03 14:30:00+01:00,29,1,28,No Signal
2023-10-03 15:30:00+01:00,36,0,36,No Signal
2023-10-03 16:30:00+01:00,33,1,32,No Signal
2023-10-03 17:30:00+01:00,24,0,24,No Signal
2023-10-03 18:30:00+01:00,26,0,26,No Signal
2023-10-03 19:30:00+01:00,33,1,32,No Signal
2023-10-03 20:30:00+01:00,25,0,25,No Signal
2023-10-04 14:30:00+01:00,22,2,20,No Signal
2023-10-04 15:30:00+01:00,21,0,21,No Signal
2023-10-04 16:30:00+01:00,8,3,5,No Signal
2023-10-04 17:30:00+01:00,13,0,13,No Signal
2023-10-04 18:30:00+01:00,13,3,10,No Signal
2023-10-04 19:30:00+01:00,7,4,3,No Signal
2023-10-04 20:30:00+01:00,9,3,6,No Signal
2023-10-05 14:30:00+01:00,9,12,-3,No Signal
2023-10-05 15:30:00+01:00,9,10,-1,No Signal
2023-10-05 16:30:00+01:00,7,10,-3,No Signal
2023-10-05 17:30:00+01:00,6,10,-4,No Signal
2023-10-05 18:30:00+01:00,3,24,-21,Long
2023-10-05 19:30:00+01:00,3,30,-27,No Signal
2023-10-05 20:30:00+01:00,6,20,-14,No Signal
2023-10-06 14:30:00+01:00,6,24,-18,No Signal
2023-10-06 15:30:00+01:00,5,21,-16,No Signal
2023-10-06 16:30:00+01:00,4,25,-21,No Signal
2023-10-06 17:30:00+01:00,3,41,-38,No Signal
2023-10-06 18:30:00+01:00,3,44,-41,No Signal
2023-10-06 19:30:00+01:00,5,35,-30,No Signal
2023-10-06 20:30:00+01:00,5,28,-23,No Signal
2023-10-09 14:30:00+01:00,3,37,-34,No Signal
2023-10-09 15:30:00+01:00,3,41,-38,No Signal
2023-10-09 16:30:00+01:00,2,38,-36,No Signal
2023-10-09 17:30:00+01:00,1,44,-43,No Signal
2023-10-09 18:30:00+01:00,0,42,-42,No Signal
2023-10-09 19:30:00+01:00,0,40,-40,No Signal
2023-10-09 20:30:00+01:00,0,43,-43,No Signal
2023-10-10 14:30:00+01:00,0,59,-59,No Signal
2023-10-10 15:30:00+01:00,0,51,-51,No Signal
2023-10-10 16:30:00+01:00,0,47,-47,No Signal
2023-10-10 17:30:00+01:00,0,27,-27,No Signal
2023-10-10 18:30:00+01:00,0,21,-21,No Signal
2023-10-10 19:30:00+01:00,0,17,-17,No Signal
2023-10-10 20:30:00+01:00,0,26,-26,No Signal
2023-10-11 14:30:00+01:00,1,43,-42,No Signal
2023-10-11 15:30:00+01:00,0,42,-42,No Signal
2023-10-11 16:30:00+01:00,1,32,-31,No Signal
2023-10-11 17:30:00+01:00,3,25,-22,No Signal
2023-10-11 18:30:00+01:00,4,20,-16,No Signal
2023-10-11 19:30:00+01:00,2,25,-23,No Signal
2023-10-11 20:30:00+01:00,1,31,-30,No Signal
2023-10-12 14:30:00+01:00,21,21,0,No Signal
2023-10-12 15:30:00+01:00,25,17,8,No Signal
2023-10-12 16:30:00+01:00,20,19,1,No Signal
2023-10-12 17:30:00+01:00,23,7,16,No Signal
2023-10-12 18:30:00+01:00,25,7,18,No Signal
2023-10-12 19:30:00+01:00,26,8,18,No Signal
2023-10-12 20:30:00+01:00,23,8,15,No Signal
2023-10-13 14:30:00+01:00,25,8,17,No Signal
2023-10-13 15:30:00+01:00,33,4,29,Short
2023-10-13 16:30:00+01:00,30,6,24,No Signal
2023-10-13 17:30:00+01:00,34,3,31,No Signal
2023-10-13 18:30:00+01:00,30,1,29,No Signal
2023-10-13 19:30:00+01:00,35,1,34,No Signal
2023-10-13 20:30:00+01:00,34,1,33,No Signal
2023-10-16 14:30:00+01:00,11,3,8,No Signal
2023-10-16 15:30:00+01:00,8,4,4,No Signal
2023-10-16 16:30:00+01:00,13,4,9,No Signal
2023-10-16 17:30:00+01:00,8,14,-6,No Signal
2023-10-16 18:30:00+01:00,6,19,-13,No Signal
2023-10-16 19:30:00+01:00,6,19,-13,No Signal
2023-10-16 20:30:00+01:00,6,16,-10,No Signal
2023-10-17 14:30:00+01:00,8,15,-7,No Signal
2023-10-17 15:30:00+01:00,3,25,-22,Long
2023-10-17 16:30:00+01:00,4,29,-25,No Signal
2023-10-17 17:30:00+01:00,3,39,-36,No Signal
2023-10-17 18:30:00+01:00,3,25,-22,No Signal
2023-10-17 19:30:00+01:00,3,24,-21,No Signal
2023-10-17 20:30:00+01:00,3,21,-18,No Signal
2023-10-18 14:30:00+01:00,12,7,5,No Signal
2023-10-18 15:30:00+01:00,13,5,8,No Signal
2023-10-18 16:30:00+01:00,18,5,13,No Signal
2023-10-18 17:30:00+01:00,14,5,9,No Signal
2023-10-18 18:30:00+01:00,20,6,14,No Signal
2023-10-18 19:30:00+01:00,34,3,31,Short
2023-10-18 20:30:00+01:00,29,3,26,No Signal
2023-10-19 14:30:00+01:00,33,1,32,No Signal
2023-10-19 15:30:00+01:00,37,3,34,No Signal
2023-10-19 16:30:00+01:00,44,2,42,No Signal
2023-10-19 17:30:00+01:00,31,4,27,No Signal
2023-10-19 18:30:00+01:00,38,2,36,No Signal
2023-10-19 19:30:00+01:00,48,2,46,No Signal
2023-10-19 20:30:00+01:00,50,2,48,No Signal
2023-10-20 14:30:00+01:00,56,1,55,No Signal
2023-10-20 15:30:00+01:00,57,2,55,No Signal
2023-10-20 16:30:00+01:00,49,2,47,No Signal
2023-10-20 17:30:00+01:00,43,1,42,No Signal
2023-10-20 18:30:00+01:00,48,1,47,No Signal
2023-10-20 19:30:00+01:00,42,1,41,No Signal
2023-10-20 20:30:00+01:00,43,1,42,No Signal
2023-10-23 14:30:00+01:00,42,0,42,No Signal
2023-10-23 15:30:00+01:00,31,0,31,No Signal
2023-10-23 16:30:00+01:00,26,0,26,No Signal
2023-10-23 17:30:00+01:00,43,0,43,No Signal
2023-10-23 18:30:00+01:00,31,0,31,No Signal
2023-10-23 19:30:00+01:00,23,0,23,No Signal
2023-10-23 20:30:00+01:00,29,0,29,No Signal
2023-10-24 14:30:00+01:00,4,8,-4,No Signal
2023-10-24 15:30:00+01:00,5,16,-11,No Signal
2023-10-24 16:30:00+01:00,9,10,-1,No Signal
2023-10-24 17:30:00+01:00,15,8,7,No Signal
2023-10-24 18:30:00+01:00,8,14,-6,No Signal
2023-10-24 19:30:00+01:00,6,19,-13,No Signal
2023-10-24 20:30:00+01:00,7,23,-16,No Signal
2023-10-25 14:30:00+01:00,13,7,6,No Signal
2023-10-25 15:30:00+01:00,8,6,2,No Signal
2023-10-25 16:30:00+01:00,16,5,11,No Signal
2023-10-25 17:30:00+01:00,24,3,21,No Signal
2023-10-25 18:30:00+01:00,21,2,19,No Signal
2023-10-25 19:30:00+01:00,17,6,11,No Signal
2023-10-25 20:30:00+01:00,15,8,7,No Signal
2023-10-26 14:30:00+01:00,42,4,38,No Signal
2023-10-26 15:30:00+01:00,40,2,38,No Signal
2023-10-26 16:30:00+01:00,44,2,42,No Signal
2023-10-26 17:30:00+01:00,48,2,46,No Signal
2023-10-26 18:30:00+01:00,40,1,39,No Signal
2023-10-26 19:30:00+01:00,48,1,47,No Signal
2023-10-26 20:30:00+01:00,52,1,51,No Signal
2023-10-27 14:30:00+01:00,29,3,26,No Signal
2023-10-27 15:30:00+01:00,26,3,23,No Signal
2023-10-27 16:30:00+01:00,22,4,18,No Signal
2023-10-27 17:30:00+01:00,25,3,22,No Signal
2023-10-27 18:30:00+01:00,27,4,23,No Signal
2023-10-27 19:30:00+01:00,27,3,24,No Signal
2023-10-27 20:30:00+01:00,24,3,21,No Signal
2023-10-30 13:30:00+00:00,22,5,17,No Signal
2023-10-30 14:30:00+00:00,23,5,18,No Signal
2023-10-30 15:30:00+00:00,18,9,9,No Signal
2023-10-30 16:30:00+00:00,9,8,1,No Signal
2023-10-30 17:30:00+00:00,15,9,6,No Signal
2023-10-30 18:30:00+00:00,7,7,0,No Signal
2023-10-30 19:30:00+00:00,8,11,-3,No Signal
2023-10-31 13:30:00+00:00,5,11,-6,No Signal
2023-10-31 14:30:00+00:00,7,9,-2,No Signal
2023-10-31 15:30:00+00:00,5,13,-8,No Signal
2023-10-31 16:30:00+00:00,3,31,-28,Long
2023-10-31 17:30:00+00:00,3,41,-38,No Signal
2023-10-31 18:30:00+00:00,2,40,-38,No Signal
2023-10-31 19:30:00+00:00,1,39,-38,No Signal
2023-11-01 13:30:00+00:00,2,45,-43,No Signal
2023-11-01 14:30:00+00:00,6,25,-19,No Signal
2023-11-01 15:30:00+00:00,4,27,-23,No Signal
2023-11-01 16:30:00+00:00,5,23,-18,No Signal
2023-11-01 17:30:00+00:00,5,20,-15,No Signal
2023-11-01 18:30:00+00:00,3,26,-23,No Signal
2023-11-01 19:30:00+00:00,2,35,-33,No Signal
2023-11-02 13:30:00+00:00,3,52,-49,No Signal
2023-11-02 14:30:00+00:00,4,56,-52,No Signal
2023-11-02 15:30:00+00:00,3,51,-48,No Signal
2023-11-02 16:30:00+00:00,1,53,-52,No Signal
2023-11-02 17:30:00+00:00,3,54,-51,No Signal
2023-11-02 18:30:00+00:00,2,51,-49,No Signal
2023-11-02 19:30:00+00:00,2,50,-48,No Signal
2023-11-03 13:30:00+00:00,3,64,-61,No Signal
2023-11-03 14:30:00+00:00,1,68,-67,No Signal
2023-11-03 15:30:00+00:00,1,74,-73,No Signal
2023-11-03 16:30:00+00:00,1,70,-69,No Signal
2023-11-03 17:30:00+00:00,1,70,-69,No Signal
2023-11-03 18:30:00+00:00,1,59,-58,No Signal
2023-11-03 19:30:00+00:00,1,60,-59,No Signal
2023-11-06 14:30:00+00:00,4,35,-31,No Signal
2023-11-06 15:30:00+00:00,2,33,-31,No Signal
2023-11-06 16:30:00+00:00,2,30,-28,No Signal
2023-11-06 17:30:00+00:00,4,21,-17,No Signal
2023-11-06 18:30:00+00:00,5,24,-19,No Signal
2023-11-06 19:30:00+00:00,4,28,-24,No Signal
2023-11-06 20:30:00+00:00,3,31,-28,No Signal
2023-11-07 14:30:00+00:00,5,22,-17,No Signal
2023-11-07 15:30:00+00:00,6,23,-17,No Signal
2023-11-07 16:30:00+00:00,11,11,0,No Signal
2023-11-07 17:30:00+00:00,10,16,-6,No Signal
2023-11-07 18:30:00+00:00,12,13,-1,No Signal
2023-11-07 19:30:00+00:00,12,17,-5,No Signal
2023-11-07 20:30:00+00:00,9,16,-7,No Signal
2023-11-08 14:30:00+00:00,13,25,-12,No Signal
2023-11-08 15:30:00+00:00,13,25,-12,No Signal
2023-11-08 16:30:00+00:00,17,17,0,No Signal
2023-11-08 17:30:00+00:00,12,31,-19,No Signal
2023-11-08 18:30:00+00:00,12,32,-20,No Signal
2023-11-08 19:30:00+00:00,11,25,-14,No Signal
2023-11-08 20:30:00+00:00,9,22,-13,No Signal
2023-11-09 14:30:00+00:00,18,17,1,No Signal
2023-11-09 15:30:00+00:00,18,19,-1,No Signal
2023-11-09 16:30:00+00:00,17,19,-2,No Signal
2023-11-09 17:30:00+00:00,19,13,6,No Signal
2023-11-09 18:30:00+00:00,25,4,21,Short
2023-11-09 19:30:00+00:00,31,2,29,No Signal
2023-11-09 20:30:00+00:00,32,2,30,No Signal
2023-11-10 14:30:00+00:00,22,6,16,No Signal
2023-11-10 15:30:00+00:00,11,8,3,No Signal
2023-11-10 16:30:00+00:00,8,21,-13,No Signal
2023-11-10 17:30:00+00:00,7,22,-15,No Signal
2023-11-10 18:30:00+00:00,4,24,-20,Long
2023-11-10 19:30:00+00:00,4,28,-24,No Signal
2023-11-10 20:30:00+00:00,4,24,-20,No Signal
2023-11-13 14:30:00+00:00,2,14,-12,No Signal
2023-11-13 15:30:00+00:00,5,12,-7,No Signal
2023-11-13 16:30:00+00:00,2,19,-17,No Signal
2023-11-13 17:30:00+00:00,4,19,-15,No Signal
2023-11-13 18:30:00+00:00,3,35,-32,No Signal
2023-11-13 19:30:00+00:00,3,47,-44,No Signal
2023-11-13 20:30:00+00:00,3,47,-44,No Signal
2023-11-14 14:30:00+00:00,1,73,-72,No Signal
2023-11-14 15:30:00+00:00,2,63,-61,No Signal
2023-11-14 16:30:00+00:00,1,52,-51,No Signal
2023-11-14 17:30:00+00:00,2,45,-43,No Signal
2023-11-14 18:30:00+00:00,3,37,-34,No Signal
2023-11-14 19:30:00+00:00,2,42,-40,No Signal
2023-11-14 20:30:00+00:00,2,37,-35,No Signal
2023-11-15 14:30:00+00:00,3,63,-60,No Signal
2023-11-15 15:30:00+00:00,3,59,-56,No Signal
2023-11-15 16:30:00+00:00,3,51,-48,No Signal
2023-11-15 17:30:00+00:00,3,49,-46,No Signal
2023-11-15 18:30:00+00:00,4,52,-48,No Signal
2023-11-15 19:30:00+00:00,4,49,-45,No Signal
2023-11-15 20:30:00+00:00,4,50,-46,No Signal
2023-11-16 14:30:00+00:00,8,5,3,No Signal
2023-11-16 15:30:00+00:00,9,6,3,No Signal
2023-11-16 16:30:00+00:00,6,10,-4,No Signal
2023-11-16 17:30:00+00:00,8,11,-3,No Signal
2023-11-16 18:30:00+00:00,7,11,-4,No Signal
2023-11-16 19:30:00+00:00,7,10,-3,No Signal
2023-11-16 20:30:00+00:00,5,9,-4,No Signal
2023-11-17 14:30:00+00:00,18,4,14,No Signal
2023-11-17 15:30:00+00:00,20,4,16,No Signal
2023-11-17 16:30:00+00:00,14,6,8,No Signal
2023-11-17 17:30:00+00:00,9,8,1,No Signal
2023-11-17 18:30:00+00:00,13,6,7,No Signal
2023-11-17 19:30:00+00:00,10,8,2,No Signal
2023-11-17 20:30:00+00:00,9,8,1,No Signal
2023-11-20 14:30:00+00:00,6,17,-11,No Signal
2023-11-20 15:30:00+00:00,4,39,-35,No Signal
2023-11-20 16:30:00+00:00,5,30,-25,No Signal
2023-11-20 17:30:00+00:00,3,40,-37,No Signal
2023-11-20 18:30:00+00:00,5,44,-39,No Signal
2023-11-20 19:30:00+00:00,1,47,-46,No Signal
2023-11-20 20:30:00+00:00,2,38,-36,No Signal
2023-11-21 14:30:00+00:00,7,15,-8,No Signal
2023-11-21 15:30:00+00:00,3,23,-20,No Signal
2023-11-21 16:30:00+00:00,5,23,-18,No Signal
2023-11-21 17:30:00+00:00,6,21,-15,No Signal
2023-11-21 18:30:00+00:00,3,20,-17,No Signal
2023-11-21 19:30:00+00:00,5,21,-16,No Signal
2023-11-21 20:30:00+00:00,3,19,-16,No Signal
2023-11-22 14:30:00+00:00,1,28,-27,No Signal
2023-11-22 15:30:00+00:00,3,25,-22,No Signal
2023-11-22 16:30:00+00:00,3,26,-23,No Signal
2023-11-22 17:30:00+00:00,2,20,-18,No Signal
2023-11-22 18:30:00+00:00,1,20,-19,No Signal
2023-11-22 19:30:00+00:00,10,10,0,No Signal
2023-11-22 20:30:00+00:00,7,12,-5,No Signal
2023-11-24 14:30:00+00:00,2,24,-22,No Signal
2023-11-24 15:30:00+00:00,2,23,-21,No Signal
2023-11-24 16:30:00+00:00,7,22,-15,No Signal
2023-11-27 14:30:00+00:00,2,16,-14,No Signal
2023-11-27 15:30:00+00:00,2,19,-17,No Signal
2023-11-27 16:30:00+00:00,0,19,-19,No Signal
2023-11-27 17:30:00+00:00,3,22,-19,No Signal
2023-11-27 18:30:00+00:00,10,6,4,No Signal
2023-11-27 19:30:00+00:00,9,6,3,No Signal
2023-11-27 20:30:00+00:00,13,4,9,No Signal
2023-11-28 14:30:00+00:00,20,6,14,No Signal
2023-11-28 15:30:00+00:00,10,10,0,No Signal
2023-11-28 16:30:00+00:00,9,11,-2,No Signal
2023-11-28 17:30:00+00:00,13,10,3,No Signal
2023-11-28 18:30:00+00:00,17,9,8,No Signal
2023-11-28 19:30:00+00:00,17,9,8,No Signal
2023-11-28 20:30:00+00:00,14,9,5,No Signal
2023-11-29 14:30:00+00:00,12,21,-9,No Signal
2023-11-29 15:30:00+00:00,17,14,3,No Signal
2023-11-29 16:30:00+00:00,10,15,-5,No Signal
2023-11-29 17:30:00+00:00,11,15,-4,No Signal
2023-11-29 18:30:00+00:00,13,14,-1,No Signal
2023-11-29 19:30:00+00:00,15,11,4,No Signal
2023-11-29 20:30:00+00:00,13,13,0,No Signal
2023-11-30 14:30:00+00:00,17,17,0,No Signal
2023-11-30 15:30:00+00:00,21,13,8,No Signal
2023-11-30 16:30:00+00:00,24,12,12,No Signal
2023-11-30 17:30:00+00:00,19,13,6,No Signal
2023-11-30 18:30:00+00:00,17,13,4,No Signal
2023-11-30 19:30:00+00:00,16,12,4,No Signal
2023-11-30 20:30:00+00:00,6,14,-8,No Signal
2023-12-01 14:30:00+00:00,21,6,15,No Signal
2023-12-01 15:30:00+00:00,9,12,-3,No Signal
2023-12-01 16:30:00+00:00,9,12,-3,No Signal
2023-12-01 17:30:00+00:00,10,14,-4,No Signal
2023-12-01 18:30:00+00:00,7,12,-5,No Signal
2023-12-01 19:30:00+00:00,5,25,-20,No Signal
2023-12-01 20:30:00+00:00,5,30,-25,No Signal
2023-12-04 14:30:00+00:00,13,21,-8,No Signal
2023-12-04 15:30:00+00:00,9,21,-12,No Signal
2023-12-04 16:30:00+00:00,3,29,-26,No Signal
2023-12-04 17:30:00+00:00,4,26,-22,No Signal
2023-12-04 18:30:00+00:00,5,23,-18,No Signal
